concept_name,vocabulary_id
bismuth carbonate,RxNorm
parnaparin,RxNorm
parthenolide,RxNorm
patent blue violet,RxNorm
pectin,RxNorm
tirilazad,RxNorm
rizatriptan,RxNorm
piperonal,RxNorm
pipothiazine,RxNorm
pipoxolan,RxNorm
Sodium phosphate P32,RxNorm
Sodium polystyrene sulfonate,RxNorm
Selenium,RxNorm
zotepine,RxNorm
vinorelbine,RxNorm
raltitrexed,RxNorm
pholedrine,RxNorm
phosphocellulose,RxNorm
phthalylsulfathiazole,RxNorm
picolinic acid,RxNorm
picosulfate sodium,RxNorm
quinupramine,RxNorm
quinupristin,RxNorm
rabeprazole,RxNorm
"rabies immune globulin, human",RxNorm
avobenzone,RxNorm
urapidil,RxNorm
valacyclovir,RxNorm
silybin,RxNorm
trichlorotrifluoroethane,RxNorm
triclocarban,RxNorm
acipimox,RxNorm
acrivastine,RxNorm
adalimumab,RxNorm
adapalene,RxNorm
bismuth oxide,RxNorm
bismuth subcarbonate,RxNorm
bimatoprost,RxNorm
rapacuronium,RxNorm
valrubicin,RxNorm
valsartan,RxNorm
piretanide,RxNorm
Protriptyline,RxNorm
Prune preparation,RxNorm
Pseudoephedrine,RxNorm
Strontium-89,RxNorm
didecyldimethylammonium chloride,RxNorm
Aspergillus repens allergenic extract,RxNorm
Curvularia inequalis allergenic extract,RxNorm
sipuleucel-T,RxNorm
European house dust mite extract,RxNorm
methoxyphenamine,RxNorm
methsuximide,RxNorm
Methadyl Acetate,RxNorm
NEO-HOMOSALATE,RxNorm
difebarbamate,RxNorm
Midodrine,RxNorm
PHENICARBAZIDE,RxNorm
Nicergoline,RxNorm
Norfloxacin,RxNorm
Mianserin,RxNorm
PENTETATE PENTASODIUM,RxNorm
"PEPTONE,DRIED",RxNorm
Inulin,RxNorm
Inositol,RxNorm
gugulu extract,RxNorm
isopropyl myristate,RxNorm
isopropyl unoprostone,RxNorm
juniper tar,RxNorm
keracyanin,RxNorm
ketazolam,RxNorm
difemerine,RxNorm
difenoxin,RxNorm
digoxin antibodies Fab fragments,RxNorm
gefitinib,RxNorm
mizolastine,RxNorm
modafinil,RxNorm
Mibefradil,RxNorm
Oats preparation,RxNorm
gemeprost,RxNorm
gemifloxacin,RxNorm
Phenelzine,RxNorm
Phenformin,RxNorm
Natural graphite,RxNorm
demegestone,RxNorm
demelverin,RxNorm
denaverine,RxNorm
fomepizole,RxNorm
glymidine,RxNorm
magnesium amino acid chelate,RxNorm
Oleandomycin,RxNorm
Papaya preparation,RxNorm
cortivazol,RxNorm
coumarin,RxNorm
Paramethasone,RxNorm
Ritodrine,RxNorm
Ritonavir,RxNorm
Oseltamivir,RxNorm
Nizatidine,RxNorm
Sertraline,RxNorm
Oxamniquine,RxNorm
Nylidrin,RxNorm
ibopamine,RxNorm
ibritumomab tiuxetan,RxNorm
exametazime,RxNorm
exemestane,RxNorm
histrelin,RxNorm
Mepivacaine,RxNorm
Norethandrolone,RxNorm
Norethindrone,RxNorm
Magnesium lactate,RxNorm
silver sulfadiazine,RxNorm
ichthammol,RxNorm
Rubella virus vaccine,RxNorm
"STANNOUS CHLORIDE,ANHYDROUS",RxNorm
STANNOUS TARTRATE,RxNorm
Memantine,RxNorm
Methyldopa,RxNorm
razoxane,RxNorm
chromic chloride,RxNorm
anileridine,RxNorm
pinaverium,RxNorm
clocortolone,RxNorm
Valine,RxNorm
Valproate,RxNorm
Salsalate,RxNorm
tetrahydrozoline,RxNorm
sulthiame,RxNorm
sultilains,RxNorm
tadalafil,RxNorm
talbutal,RxNorm
talinolol,RxNorm
tamsulosin,RxNorm
attapulgite,RxNorm
salicin,RxNorm
salicylamide,RxNorm
potassium bromate,RxNorm
potassium bromide,RxNorm
potassium carbonate,RxNorm
Tenecteplase,RxNorm
Benoxinate,RxNorm
Benperidol,RxNorm
Amitriptyline,RxNorm
Arsenic,RxNorm
benzoin resin,RxNorm
Benzoyl Peroxide,RxNorm
Argipressin,RxNorm
Arnica extract,RxNorm
Lutein,RxNorm
Luteinizing Hormone,RxNorm
Lutropin alfa,RxNorm
Antazoline,RxNorm
ALPHA-D-GALACTOSIDASE ENZYME,RxNorm
"alum, potassium",RxNorm
ALUMINUM SUBACETATE,RxNorm
AMERICAN GINSENG ROOT,RxNorm
Amilomer,RxNorm
Amiloride,RxNorm
Astemizole,RxNorm
ANTI-INHIBITOR COAGULANT COMPLEX,RxNorm
Levopropoxyphene,RxNorm
Levorotatory alkaloids of belladonna,RxNorm
Levorphanol,RxNorm
Alfentanil,RxNorm
Ammonium salicylate,RxNorm
Amobarbital,RxNorm
Cefoxitin,RxNorm
Anistreplase,RxNorm
ALFALFA OIL,RxNorm
Burdock root extract,RxNorm
SULFACHRYSOIDINE,RxNorm
flutrimazole,RxNorm
fluvastatin,RxNorm
glycolate,RxNorm
Phenylethyl Alcohol,RxNorm
Phenylmercuric nitrate,RxNorm
Phenylpropanolamine,RxNorm
Peppermint oil,RxNorm
Peppermint preparation,RxNorm
Pepsin A,RxNorm
Magnesium malate,RxNorm
esmolol,RxNorm
lormetazepam,RxNorm
Menthol,RxNorm
Mitoxantrone,RxNorm
Nonoxynol-9,RxNorm
dexmethylphenidate,RxNorm
ioxilan,RxNorm
iprazochrome,RxNorm
ipriflavone,RxNorm
irbesartan,RxNorm
Guanidine,RxNorm
guar gum,RxNorm
ferrous succinate,RxNorm
ferrous sulfate,RxNorm
desflurane,RxNorm
iodixanol,RxNorm
fosphenytoin,RxNorm
frovatriptan,RxNorm
fructooligosaccharide,RxNorm
fenspiride,RxNorm
NADH,RxNorm
"Mercury, Ammoniated",RxNorm
mofebutazone,RxNorm
ferrous chloride,RxNorm
ferrous gluconate,RxNorm
Mefruside,RxNorm
Megestrol,RxNorm
Methscopolamine,RxNorm
eprozinol,RxNorm
formic acid,RxNorm
formoterol,RxNorm
hexafluorenium,RxNorm
hexamidine,RxNorm
estropipate,RxNorm
Mitotane,RxNorm
Metoclopramide,RxNorm
Levomethadyl,RxNorm
Levonordefrin,RxNorm
Levonorgestrel,RxNorm
Lycopodium Clavatum Preparation,RxNorm
Lyme Disease Vaccine,RxNorm
Lymecycline,RxNorm
alpha-amylase,RxNorm
Ascorbic Acid,RxNorm
Monilia sitophila extract,RxNorm
Albuterol,RxNorm
Lisinopril,RxNorm
CIDER VINEGAR,RxNorm
Cinchona officinalis preparation,RxNorm
Amoxapine,RxNorm
169 Ytterbium,RxNorm
Alprostadil,RxNorm
CLOCINIZINE,RxNorm
Liver Extract,RxNorm
ensulizole,RxNorm
Benzbromarone,RxNorm
Benzethonium,RxNorm
Almitrine,RxNorm
Aloe Extract,RxNorm
Acrisorcin,RxNorm
glucomannan,RxNorm
1-ALPHA-VITAMIN D,RxNorm
1-octacosanol,RxNorm
Aloe Polysaccharide,RxNorm
Aloe vera preparation,RxNorm
Alphaprodine,RxNorm
Alprazolam,RxNorm
Amdinocillin,RxNorm
Amdinocillin Pivoxil,RxNorm
Amphetamine,RxNorm
Lidoflazine,RxNorm
Lincomycin,RxNorm
ANAMU Preparation,RxNorm
4-Aminohippuric Acid,RxNorm
4-aminomethylbenzoic acid,RxNorm
parachlorophenol,RxNorm
4-cresyl acetate,RxNorm
4-cymene,RxNorm
4-dimethylaminophenol,RxNorm
Lobeline,RxNorm
"BCG, Live, Montreal Strain",RxNorm
Loperamide,RxNorm
Amlodipine,RxNorm
Lymphocyte immune globulin,RxNorm
Alpha Hydroxy Acids,RxNorm
Beclamide,RxNorm
Beclomethasone,RxNorm
Black Cohosh Extract,RxNorm
Black cohosh root extract,RxNorm
Black currant preparation,RxNorm
Bleomycin,RxNorm
Blue cohosh extract,RxNorm
Alprenolol,RxNorm
Parietaria officinalis leaf extract,RxNorm
dimethiconol gum,RxNorm
C20-40 ALCOHOLS (MP 79C),RxNorm
Allium fistulosum whoe extract,RxNorm
alexitol,RxNorm
Capsella bursa-pastoris top extract,RxNorm
Beta-D-Ribose,RxNorm
sodium laureth-4 phosphate,RxNorm
formaldehyde sulfoxylate,RxNorm
kale extract,RxNorm
cetearyl nonanoate,RxNorm
chromium trioxide,RxNorm
dimethylmethoxy chromanol,RxNorm
sodium decylglucoside hydroxypropylsulfonate,RxNorm
sulfobetaine,RxNorm
trimethyl pentaphenyl trisiloxane,RxNorm
Immature Citrus sinensis fruit extract,RxNorm
N-ALKYL DIMETHYL BENZYL AMMONIUM (C12-C18),RxNorm
olodaterol,RxNorm
Cinchona officinalis whole extract,RxNorm
dirlotapide,RxNorm
D&C Red No. 6 barium lake,RxNorm
Angelica dahurica var. formosana whole extract,RxNorm
dioctyldimonium chloride,RxNorm
ethyl pyruvate,RxNorm
quaternium-24,RxNorm
Bixa orellana seed oil,RxNorm
Eucalyptus camaldulensis leaf oil,RxNorm
PENTAERYTHRITYL TETRABEHENATE,RxNorm
Tremella fuciformis whole extract,RxNorm
Oxalis corniculata whole extract,RxNorm
Magnolia grandiflora leaf extract,RxNorm
Prunus X yedoensis leaf extract,RxNorm
Rosa damascena flower wax,RxNorm
Adansonia digiata whole extract,RxNorm
Amaranthus hypochondriacus whole extract,RxNorm
Artemisia umbelliformis whole extract,RxNorm
Epilobium angustifolium whole extract,RxNorm
Kalanchoe pinnata leaf extract,RxNorm
MAGNOLIA X ALBA FLOWER OIL,RxNorm
Scutellaria alpina flowering top extract,RxNorm
PASSIFLORA EDULIS FRUIT JUICE,RxNorm
triisostearyl citrate,RxNorm
trimethylolpropane triisostearate,RxNorm
"2-AMINO-2-ETHYL-1,3-PROPANEDIOL",RxNorm
Leontopodium alpinum extract,RxNorm
efinaconazole,RxNorm
aluminum cation,RxNorm
aprolium,RxNorm
Antimony Cation (3+),RxNorm
peginterferon beta-1a,RxNorm
pirfenidone,RxNorm
Lactobacillus casei,RxNorm
levomefolate,RxNorm
METHYL GLUCOSE SESQUISTEARATE,RxNorm
Potassium ascorbate,RxNorm
SCIADOPITYS VERTICILLATA ROOT EXTRACT,RxNorm
PALM KERNEL GLYCERIDES,RxNorm
ferric citrate,RxNorm
Ferula communis subsp. glauca extract,RxNorm
Paeonia lactiflora flower extract,RxNorm
PPG-2 hydroxyethyl cocamide/isostearamide,RxNorm
Coix lacryma-jobi var. ma-yuen seed oil,RxNorm
4-HYDROXY ACETOPHENONE,RxNorm
BIOSACCHARIDE GUM-4,RxNorm
black catechu extract,RxNorm
QUATERNIUM-82,RxNorm
capramidopropyl betaine,RxNorm
steareth-20 methacrylate,RxNorm
STEARETH-7,RxNorm
Taraxacum mongolicum extract,RxNorm
hydroxypropyl bisstearamide monoethanolamide,RxNorm
TREHALOSE ISOSTEARATE ESTERS,RxNorm
cholesteryl isostearate,RxNorm
dipentaerythrityl hexastearate,RxNorm
methyl ricinoleate,RxNorm
polyglyceryl-10 hexaoleate,RxNorm
glyceran polyricinoleic acid ester,RxNorm
calcium chlorate dihydrate,RxNorm
Acmella oleracea flowering top extract,RxNorm
C12-15 alkyl ethylhexanoate,RxNorm
Stephania tetrandra root extract,RxNorm
"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",RxNorm
Arctium lappa fruit oil,RxNorm
Mallotus japonicus flower oil,RxNorm
Rubus idaeus fruit volatile oil,RxNorm
Santalum album seed oil,RxNorm
Zingiber cassumunar root oil,RxNorm
Cimicifuga simplex root extract,RxNorm
Citrus aurantiifolia whole extract,RxNorm
Coriandrum sativum whole extract,RxNorm
Cucurbita pepo whole extract,RxNorm
Eremocitrus glauca fruit extract,RxNorm
Jasminum officinale whole extract,RxNorm
Laurus nobilis whole extract,RxNorm
Sesamum indicum whole extract,RxNorm
Lawsonia inermis whole extract,RxNorm
Pinus Densiflora leaf extract,RxNorm
Triticum polonicum seed extract,RxNorm
Gardenia resinifera resin,RxNorm
Euphorbia amygdaloides extract,RxNorm
MORRHUATE,RxNorm
oritavancin,RxNorm
Pseudolarix amabilis bark extract,RxNorm
PEG-32 HYDROGENATED PALM GLYCERIDES,RxNorm
Chrysanthemin extract,RxNorm
osthol,RxNorm
sodium diacetate,RxNorm
ANGELICA GIGAS ROOT OIL,RxNorm
Artemisia vulgaris whole extract,RxNorm
CNIDIUM OFFICINALE ROOT OIL,RxNorm
Gardenia jasminoides whole extract,RxNorm
PPG-26,RxNorm
PEG-8 propylheptyl ether,RxNorm
Cananga odorata flower wax,RxNorm
Brassica oleracea var. italica whole extract,RxNorm
Eruca vesicaria subsp. sativa leaf extract,RxNorm
"MAMMAL BONE, FOSSILIZED",RxNorm
Cinnamomum camphora resin,RxNorm
Eucalyptus gum extract,RxNorm
UREA SULFATE,RxNorm
Bos taurus parasympathetic nerve preparation,RxNorm
netupitant,RxNorm
tafamidis,RxNorm
Aristolochia clematitis whole extract,RxNorm
lead monosilicate,RxNorm
triethanolamine laurate,RxNorm
copper arsenate,RxNorm
Uncaria gambir whole extract,RxNorm
Tilia platyphyllos flower extract,RxNorm
Styphnolobium japonicum flower extract,RxNorm
Scrophularia buegeriana root extract,RxNorm
Babassu seed extract,RxNorm
dalbavancin,RxNorm
Tagetes erecta whole extract,RxNorm
Cervus elaphus whole preparation,RxNorm
Cichorium intybus whole extract,RxNorm
Colchicum autumnale whole extract,RxNorm
Krameria lappacea whole extract,RxNorm
Ononis repens root extract,RxNorm
phenyl butyrate,RxNorm
Daphne mezereum whole extract,RxNorm
Populus tremula whole extract,RxNorm
chrysosplenetin,RxNorm
Sedum roseum whole extract,RxNorm
POLYGLYCERYL-3 DIOLEATE,RxNorm
hesperadin,RxNorm
PEG-200 hydrogenated glyceryl palmate,RxNorm
"2,6-Dimethyl-5-Heptenal",RxNorm
Bos taurus esophagus preparation,RxNorm
Bos taurus ligament preparation,RxNorm
didecyl ether,RxNorm
Ainsliaea fragrans top extract,RxNorm
diethylene glycol monobutyl ether,RxNorm
"triethanolamine 2-cyclohexyl-4,6-dinitrophenolate",RxNorm
ferrous picrate,RxNorm
Equus caballus whole preparation,RxNorm
Guanosine,RxNorm
PENTAFLUOROPROPANE,RxNorm
nonylphenol,RxNorm
3-NONYLPHENOL,RxNorm
advantame,RxNorm
Backhousia citriodora whole extract,RxNorm
cefovecin,RxNorm
Chlorella pyrenoidosa extract,RxNorm
ricinoleamidopropyltrimonium,RxNorm
spanish sardine preparation,RxNorm
fibroblast growth factor-1,RxNorm
Turnera diffusa leaf extract,RxNorm
1-(C14-C18 ESTEROYL)-2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE,RxNorm
1-(C14-C18 ESTEROYL)-2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE,RxNorm
ledipasvir,RxNorm
"PIPERAZINE, 1-(4'-METHOXY(1,1'-BIPHENYL)-2-YL)-",RxNorm
butyl ether,RxNorm
Clematis hexapetala whole extract,RxNorm
Momordica charantia whole extract,RxNorm
Phellodendron amurense whole extract,RxNorm
Scopolia carniolica whole extract,RxNorm
zinc phosphide,RxNorm
dulaglutide,RxNorm
LAURETH-30,RxNorm
vedolizumab,RxNorm
fluralaner,RxNorm
PALMITOYLLYSYLVALYLDIAMINOBUTYRIC ACID,RxNorm
Schizochytrium DHA oil,RxNorm
N-TERT-OCTYLACRYLAMIDE,RxNorm
ceteareth-2,RxNorm
Apis cerana whole preparation,RxNorm
PEG-20 GLYCERYL TRIISOSTEARATE,RxNorm
empagliflozin,RxNorm
suvorexant,RxNorm
Guizotia Abyssinica Seed Oil,RxNorm
COLLAGEN ALPHA-1(III) (HUMAN),RxNorm
caprylyl caprylate-caprate,RxNorm
AMMONIUM ACRYLOYLDIMETHYLTAURATE - BEHENETH-25 METHACRYLATE CROSSPOLYMER (52000 MPA.S),RxNorm
Biosaccharide Gum-2,RxNorm
C12-17 alkane,RxNorm
Eupolyphaga sinensis preparation,RxNorm
ferrous cation,RxNorm
Fragaria vesca whole extract,RxNorm
Geum urbanum root extract,RxNorm
Petasites hybridus root extract,RxNorm
Quercus robur whole extract,RxNorm
Rheum tanguticum whole extract,RxNorm
Sphagnum squarrosum extract,RxNorm
Glucose-6-Phosphate,RxNorm
ETHYL PERFLUOROISOBUTYL ETHER,RxNorm
PEG-PPG-25-25 DIMETHICONE,RxNorm
Polignate sodium,RxNorm
Acacia catechu bark extract,RxNorm
Agrimonia pilosa whole extract,RxNorm
Artemisia princeps leaf oil,RxNorm
Rubia cordifolia root extract,RxNorm
Sparganium stoloniferium whole extract,RxNorm
Brucea javanica whole extract,RxNorm
Celosia cristata flower extract,RxNorm
Corydalis bungeana whole extract,RxNorm
pembrolizumab,RxNorm
Cytisus scoparius flower extract,RxNorm
Sphaeranthus indicus flowering top extract,RxNorm
threonate,RxNorm
Gentiana manshurica whole extract,RxNorm
Borago officinialis whole extract,RxNorm
Brassica juncea seed oil,RxNorm
PEACH KERNEL OIL GLYCERETH-8 ESTERS,RxNorm
Piellia ternata whole extract,RxNorm
Lactarius indigo whole extract,RxNorm
Curcuma amada whole extract,RxNorm
human skin preparation,RxNorm
sheep wool preparation,RxNorm
polyvinyl acetate,RxNorm
Bis-PEG-10 Dimethicone Dimer Dilinoleate Copolymer,RxNorm
Eichhornia crassipes whole extract,RxNorm
fumaryl diketopiperazine,RxNorm
myreth-4,RxNorm
DILAURYLDIMONIUM CHLORIDE,RxNorm
alfaxalone,RxNorm
Cucurbita pepo flower extract,RxNorm
Orchis mascula flower extract,RxNorm
ETHYL PYRROLIDONE,RxNorm
Nuphar japonica root extract,RxNorm
Ephedra sinica stem extract,RxNorm
solasulfone,RxNorm
Lycopodium complanatum spore extract,RxNorm
potassium methoxysalicylate,RxNorm
FORMALDEHYDE-SODIUM NAPHTHALENESULFONATE COPOLYMER (3000 MW),RxNorm
Methyl orange,RxNorm
Enterobacter aerogenes,RxNorm
Bartonella bacilliformis,RxNorm
Bartonella clarridgeiae,RxNorm
Bartonella elizabethae,RxNorm
Bartonella henselae,RxNorm
Bartonella quintana,RxNorm
Bartonella vinsonii,RxNorm
Bartonella washoensis,RxNorm
Citrobacter koseri,RxNorm
2-BUTYLOCTYL METHACRYLATE,RxNorm
Abies alba leafy twig extract,RxNorm
Anamirta cocculus whole extract,RxNorm
Bos taurus colon preparation,RxNorm
Conium maculatum root extract,RxNorm
Ovis aries testicle preparation,RxNorm
Verbascum thapsus leaf extract,RxNorm
iodate ion,RxNorm
lanthanum cation (3+),RxNorm
omacetaxine,RxNorm
isoflupredone,RxNorm
Radium,RxNorm
Iothalamic Acid,RxNorm
IOTHALAMIC ACID I-125,RxNorm
ISOSULFAN BLUE INNER SALT,RxNorm
valeric acid,RxNorm
hypericin,RxNorm
Alteromonas macleodii,RxNorm
vinylpyrrolidone-hexadecene copolymer,RxNorm
ACV TRIPEPTIDE,RxNorm
madecassic acid,RxNorm
asiatic acid,RxNorm
steareth-12,RxNorm
naloxegol,RxNorm
diethylene glycol monomethyl ether,RxNorm
lead carbonate,RxNorm
Jasminum sambac flower extract,RxNorm
ETHYL METHICONE (8 MPA.S),RxNorm
ETHYL PERFLUOROBUTYL ETHER,RxNorm
Eucalyptus radiata flower top oil,RxNorm
meadowfoam seed oil fatty acids,RxNorm
Centipeda minima whole extract,RxNorm
PERFLUOROPERHYDROPHENANTHRENE,RxNorm
POLYGLYCERYL-4 OLEATE,RxNorm
CHONDRUS CRISPUS CARRAGEENAN,RxNorm
OCTYLDODECYL BEHENATE,RxNorm
UNDECYL ETHYLENEGLYCOL MONOETHER,RxNorm
CISTUS LADANIFER RESIN,RxNorm
"HYDROGENATED JOJOBA OIL, RANDOMIZED",RxNorm
GLYCOLIDE,RxNorm
eliglustat,RxNorm
Spinacia oleracea root extract,RxNorm
Argania spinosa leaf extract,RxNorm
Pinus taeda bark extract,RxNorm
Hydroxyethyl Cetyldimonium Phosphate,RxNorm
Abies alba leaf oil,RxNorm
Ribes nigrum flower bud extract,RxNorm
Ecamsule,RxNorm
silver fluoride,RxNorm
Sus scrofa meniscus preparation,RxNorm
Plectranthus barbatus whole extract,RxNorm
vinylpyrrolidone-eicosene copolymer,RxNorm
Bos taurus conjunctiva preparation,RxNorm
Bos taurus lymph vessel preparation,RxNorm
carbonate ion,RxNorm
ferrous disulfide,RxNorm
Bos taurus somatic nerve preparation,RxNorm
Centaurium erythraea flowering top extract,RxNorm
Imperatoria ostruthia root extract,RxNorm
Myristica fragrans whole extract,RxNorm
Syzygium aromaticum fruit extract,RxNorm
sweet marjoram extract,RxNorm
Anemarrhena asphodeloides whole extract,RxNorm
Ocimum africanum leaf extract,RxNorm
HYDROLYZED SERICIN (ENZYMATIC; 2500 MW),RxNorm
ETHYL GLUTAMATE,RxNorm
PROPYLENE GLYCOL 1-ALLYL ETHER,RxNorm
strontium cation,RxNorm
oseltamivir carboxylate,RxNorm
nickel cation,RxNorm
indium cation In-111,RxNorm
gallium cation,RxNorm
Antimony Cation (5+),RxNorm
bismuth cation,RxNorm
"2,3-DIMERCAPTO-1-PROPANESULFONIC ACID",RxNorm
2-ETHYLHEXYL 4-PHENYLBENZOPHENONE-2'-CARBOXYLATE,RxNorm
2-Mercaptoethanesulfonic Acid,RxNorm
"4,4'-dinitrocarbanilide",RxNorm
dabigatran,RxNorm
ferric cation,RxNorm
moexiprilat,RxNorm
quinaprilat,RxNorm
zinc valerate,RxNorm
zinc picrate,RxNorm
Verbascum densiflorum whole extract,RxNorm
triiodide ion,RxNorm
selenate ion,RxNorm
cesium cation,RxNorm
Phaeodactylum tricornutum extract,RxNorm
nintedanib,RxNorm
tetrapeptide-6,RxNorm
baicalein,RxNorm
cetyl glycol,RxNorm
dilauryl citrate,RxNorm
ethylhexylglyceryl behenate,RxNorm
1-octanesulfonic acid,RxNorm
Rosa arkansana root extract,RxNorm
Polygonatum cyrtonema root extract,RxNorm
MORAXELLA CATARRHALIS SUBSP. CATARRHALIS,RxNorm
Anaerococcus tetradius,RxNorm
Brassica rapa subsp. rapa seed extract,RxNorm
Lavandula stoechas whole extract,RxNorm
Vaccinium angustifolium whole extract,RxNorm
PEG-10 GLYCERYL TRIISOSTEARATE,RxNorm
ethylbenzene,RxNorm
aluminum hydride,RxNorm
aminoethylphosphinic acid,RxNorm
thallous cation TL-201,RxNorm
Gallium-67,RxNorm
gold cation (3+),RxNorm
lithium hydroxide,RxNorm
ramiprilat,RxNorm
rose bengal AT,RxNorm
trandolaprilat,RxNorm
4-hydroxybutyric acid,RxNorm
amaranth acid,RxNorm
arsenite ion,RxNorm
bromotheophylline,RxNorm
Carbamoylcholine,RxNorm
cerous cation,RxNorm
chlorate ion,RxNorm
chloric acid,RxNorm
chlorite ion,RxNorm
fosinoprilat,RxNorm
iodine I-131,RxNorm
molybdate ion,RxNorm
sea snail preparation,RxNorm
selenite ion,RxNorm
perindoprilat,RxNorm
SULFONATED OLEIC ACID,RxNorm
UNOPROSTONE,RxNorm
TRIPOLYPHOSPHATE ION,RxNorm
tiamulin,RxNorm
thiosulfate ion,RxNorm
Morinda officianalis root extract,RxNorm
methylhomatropine,RxNorm
iodide ion I-131,RxNorm
chlortheophylline,RxNorm
DENATONIUM,RxNorm
chromic cation,RxNorm
cobaltous cation,RxNorm
condoliase,RxNorm
Epicriptine,RxNorm
ethyl salicylate,RxNorm
nitrite ion,RxNorm
laidlomycin,RxNorm
ETHYLMERCURITHIOSALICYLIC ACID,RxNorm
gadolinium cation (3+),RxNorm
THALLIUM CATION TL-201 (1+),RxNorm
gadopentetate,RxNorm
monomethyl fumarate,RxNorm
rubidium cation RB-82,RxNorm
Salmon Gonadotropin Releasing Hormone D-Arg6 Analog Ethyl Amide,RxNorm
polystyrene sulfonate,RxNorm
glycopyrronium,RxNorm
GERMANIUM CATION (4+),RxNorm
hypophosphite ion,RxNorm
picosulfurate,RxNorm
Pandanus tectorius root extract,RxNorm
usnic acid,RxNorm
disteareth-75 isophorone diisocyanate,RxNorm
Acmella oleracea whole extract,RxNorm
Adonis vernalis flowering top extract,RxNorm
Artemisia tridentata top oil,RxNorm
Cynanchum paniculatum root extract,RxNorm
Sparganium stoloniferum root extract,RxNorm
Tinospora capillipes root extract,RxNorm
lead tetroxide,RxNorm
meningococcal group B vaccine,RxNorm
Trigonella foenum-graecum whole extract,RxNorm
didodecyl phosphate,RxNorm
"2,5-DI-TERT-PENTYLHYDROQUINONE",RxNorm
Brucella abortus,RxNorm
"escargot shell, cooked",RxNorm
tedizolid,RxNorm
BEHENYL ERUCATE,RxNorm
Cardiospermum halicacbum whole extract,RxNorm
perflexane,RxNorm
Asplenium scolopendrium whole extract,RxNorm
Rosa damascena whole extract,RxNorm
Entada phaseoloides whole extract,RxNorm
Bos taurus mammary gland preparation,RxNorm
Sus scrofa ligament preparation,RxNorm
CETEARETH-10 PHOSPHATE,RxNorm
PEG-90 stearate,RxNorm
beef tongue preparation,RxNorm
chlorous acid,RxNorm
PEG-8 caprylic-capric glycerides,RxNorm
MYRISTIC DIISOPROPANOLAMIDE,RxNorm
Bifidobacterium animalis,RxNorm
Epigaea repens extract,RxNorm
D&C ORANGE NO. 11,RxNorm
idelalisib,RxNorm
Hirudin,RxNorm
Croton tiglium whole extract,RxNorm
barium citrate,RxNorm
ethyl methylphenylglycidate,RxNorm
gold monosulfide,RxNorm
diatrizoic acid,RxNorm
zinc cation,RxNorm
lithium cation,RxNorm
iodide I-125,RxNorm
thiamine ion,RxNorm
URANIUM CATION (6+),RxNorm
radium cation,RxNorm
nitrate ion,RxNorm
Manganese Cation (2+),RxNorm
fluoride ion F-18,RxNorm
bromide ion,RxNorm
iodide ion,RxNorm
cadmium cation,RxNorm
bicarbonate ion,RxNorm
Euphorbia hirta flowering top extract,RxNorm
methyl undecylenate,RxNorm
ethyl 10-undecenoate,RxNorm
"peanut oil, hydrogenated",RxNorm
Bos taurus artery preparation,RxNorm
Hyacinthus orientalis whole extract,RxNorm
lead sulfide,RxNorm
Leonurus cardiaca flowering top extract,RxNorm
Lysimachia nummularia extract,RxNorm
Picea abies leaf extract,RxNorm
platinic chloride,RxNorm
silver sulfide,RxNorm
Teucrium scorodonia whole extract,RxNorm
zinc ascorbate,RxNorm
"1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE",RxNorm
"1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM",RxNorm
"1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE",RxNorm
"1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM",RxNorm
polixetonium,RxNorm
tavaborole,RxNorm
sucrose octastearate,RxNorm
CITRUS MAXIMA FRUIT OIL,RxNorm
Impatiens balsamina flower extract,RxNorm
blueberry extract,RxNorm
Coccidioides immitis spherule,RxNorm
rosin partially dimerized glycerol ester,RxNorm
Selenocysteine,RxNorm
Fritillaria delavayi bulb extract,RxNorm
PEG-11 avocado glycerides,RxNorm
METHOXY PEG PPG-7-3 AMINOPROPYL DIMETHICONE,RxNorm
belinostat,RxNorm
Dihydrostreptomycin,RxNorm
Alisma plantago-aquatica whole extract,RxNorm
barium iodate,RxNorm
cauloside D,RxNorm
PROPYLENE GLYCOL 1-(2-METHYLBUTYRATE),RxNorm
certeareth-100,RxNorm
Bergamot orange extract,RxNorm
efmoroctocog alfa,RxNorm
Dirofilaria immitis,RxNorm
Zanthoxylum zanthoxyloides bark extract,RxNorm
LAUROYL PEG-32 GLYCERIDES,RxNorm
Human parathyroid preparation,RxNorm
nivolumab,RxNorm
Acer saccharum whole extract,RxNorm
Acer saccharinum whole extract,RxNorm
blancophor R,RxNorm
Foeniculum vulgare whole extract,RxNorm
SUPEROXIDE DISMUTASE (CU-ZN) SACCHAROMYCES CEREVISIAE,RxNorm
Isodon rubescens whole extract,RxNorm
Leucas cephalotes whole extract,RxNorm
Leucoagaricus leucothites whole extract,RxNorm
